location,size,total_sqft,bath,price,bhk,price_per_sqft
Ballabgarh,6 Bedroom,2700.0,7.0,110.0,6,4074.074074074074
Ballabgarh,3 BHK,1347.0,2.0,55.0,3,4083.147735708983
Ballabgarh,3 Bedroom,1200.0,3.0,120.0,3,10000.0
Ballabgarh,5 BHK,2845.0,5.0,140.0,5,4920.91388400703
Ballabgarh,4 Bedroom,1080.0,3.0,155.0,4,14351.851851851852
Ballabgarh,5 Bedroom,1666.0,4.0,150.0,5,9003.60144057623
Ballabgarh,2 BHK,1160.0,2.0,52.0,2,4482.758620689655
Ballabgarh,3 Bedroom,540.0,3.0,60.0,3,11111.111111111111
Ballabgarh,1 Bedroom,700.0,1.0,59.0,1,8428.57142857143
Ballabgarh,4 Bedroom,1800.0,2.0,280.0,4,15555.555555555555
Ballabgarh,4 Bedroom,900.0,4.0,150.0,4,16666.666666666668
Ballabgarh,3 Bedroom,600.0,2.0,50.0,3,8333.333333333334
Ballabgarh,2 BHK,1200.0,2.0,80.0,2,6666.666666666667
Ballabgarh,2 BHK,1100.0,2.0,60.0,2,5454.545454545455
Ballabgarh,2 Bedroom,1200.0,1.0,81.0,2,6750.0
Ballabgarh,4 Bedroom,2900.0,4.0,200.0,4,6896.551724137931
Ballabgarh,6 Bedroom,1000.0,6.0,150.0,6,15000.0
Ballabgarh,6 Bedroom,782.0,4.0,85.0,6,10869.565217391304
Ballabgarh,4 Bedroom,1600.0,4.0,200.0,4,12500.0
Ballabgarh,2 BHK,1200.0,3.0,80.0,2,6666.666666666667
Ballabgarh,3 BHK,1595.0,3.0,65.0,3,4075.2351097178685
Ballabgarh,2 BHK,810.0,2.0,24.5,2,3024.6913580246915
Ballabgarh,2 BHK,674.0,2.0,33.0,2,4896.142433234421
Ballabgarh,1 BHK,657.5,1.0,18.41,1,2800.0
Ballabgarh,2 BHK,674.0,2.0,29.0,2,4302.670623145401
Ballabgarh,3 BHK,912.0,2.0,39.0,3,4276.315789473684
Ballabgarh,2 BHK,1156.0,2.0,32.0,2,2768.166089965398
Ballabgarh,2 BHK,870.0,2.0,24.0,2,2758.6206896551726
Ballabgarh,2 Bedroom,1200.0,2.0,66.0,2,5500.0
Ballabgarh,2 BHK,1018.0,2.0,23.45,2,2303.5363457760313
Ballabgarh,2 BHK,990.0,2.0,31.5,2,3181.818181818182
Ballabgarh,3 BHK,1385.0,2.0,34.63,3,2500.361010830325
Ballabgarh,2 BHK,930.0,2.0,25.0,2,2688.1720430107525
Ballabgarh,2 BHK,992.0,2.0,25.79,2,2599.798387096774
Ballabgarh,2 BHK,1030.0,1.0,25.75,2,2500.0
Ballabgarh,3 BHK,1365.0,2.0,34.13,3,2500.3663003663005
Ballabgarh,3 Bedroom,1400.0,3.0,92.0,3,6571.428571428572
Ballabgarh,2 BHK,1015.0,2.0,37.0,2,3645.320197044335
Ballabgarh,3 BHK,1276.0,2.0,31.9,3,2500.0
Ballabgarh,2 BHK,1080.0,2.0,31.99,2,2962.037037037037
Ballabgarh,2 BHK,1415.0,2.0,60.0,2,4240.282685512368
Ballabgarh,4 Bedroom,1200.0,6.0,60.0,4,5000.0
Ballabgarh,2 BHK,1057.0,2.0,35.0,2,3311.2582781456954
Ballabgarh,2 BHK,982.0,2.0,25.53,2,2599.79633401222
Ballabgarh,3 BHK,1500.0,3.0,65.0,3,4333.333333333333
Ballabgarh,2 BHK,985.0,2.0,40.5,2,4111.675126903553
Ballabgarh,2 BHK,940.0,2.0,35.0,2,3723.404255319149
Ballabgarh,3 BHK,1616.0,3.0,40.0,3,2475.2475247524753
Ballabgarh,1 BHK,610.0,1.0,18.5,1,3032.7868852459014
Ballabgarh,3 BHK,2479.13,3.0,215.0,3,8672.39717158842
Ballabgarh,3 BHK,1190.0,3.0,55.0,3,4621.848739495798
Ballabgarh,2 Bedroom,1200.0,2.0,125.0,2,10416.666666666666
Ballabgarh,3 Bedroom,1365.0,3.0,99.0,3,7252.747252747253
Ballabgarh,3 BHK,2274.24,4.0,160.0,3,7035.317292809907
Ballabgarh,4 Bedroom,1600.0,4.0,90.0,4,5625.0
Ballabgarh,4 Bedroom,750.0,4.0,90.0,4,12000.0
Ballabgarh,2 BHK,900.0,2.0,40.0,2,4444.444444444444
Ballabgarh,4 Bedroom,1200.0,3.0,95.0,4,7916.666666666667
Ballabgarh,2 BHK,1025.0,2.0,43.04,2,4199.024390243902
Ballabgarh,3 BHK,1419.0,3.0,75.0,3,5285.412262156448
Ballabgarh,1 BHK,711.0,1.0,36.0,1,5063.291139240507
Ballabgarh,1 BHK,711.0,1.0,38.0,1,5344.585091420535
Ballabgarh,2 BHK,929.0,2.0,46.0,2,4951.560818083961
Ballabgarh,2 BHK,1090.0,2.0,32.69,2,2999.0825688073396
Ballabgarh,1 BHK,551.0,1.0,30.0,1,5444.64609800363
Ballabgarh,2 BHK,1020.0,2.0,42.83,2,4199.019607843137
Ballabgarh,3 BHK,1699.0,3.0,97.0,3,5709.240729841083
Ballabgarh,3 BHK,1290.0,2.0,45.15,3,3500.0
Ballabgarh,2 BHK,1130.0,2.0,45.2,2,4000.0
Ballabgarh,3 BHK,1476.0,3.0,75.0,3,5081.30081300813
Ballabgarh,3 BHK,1290.0,3.0,45.15,3,3500.0
Ballabgarh,2 BHK,1295.0,2.0,64.0,2,4942.084942084942
Ballabgarh,2 BHK,1160.0,2.0,46.39,2,3999.137931034483
Ballabgarh,2 BHK,1277.0,2.0,55.0,2,4306.969459671104
Ballabgarh,2 BHK,1151.0,2.0,59.0,2,5125.977410947003
Ballabgarh,2 BHK,1110.0,2.0,38.85,2,3500.0
Ballabgarh,3 BHK,1938.0,3.0,113.0,3,5830.7533539731685
Ballabgarh,2 BHK,945.0,2.0,47.0,2,4973.544973544974
Ballabgarh,2 BHK,1190.0,2.0,39.0,2,3277.3109243697477
Ballabgarh,3 BHK,1254.0,2.0,70.0,3,5582.13716108453
Ballabgarh,3 Bedroom,1500.0,3.0,125.0,3,8333.333333333334
Ballabgarh,3 Bedroom,2200.0,3.0,121.0,3,5500.0
Ballabgarh,2 BHK,1340.0,2.0,65.0,2,4850.746268656716
Ballabgarh,3 BHK,1560.0,2.0,62.38,3,3998.7179487179487
Ballabgarh,3 BHK,1450.0,3.0,75.0,3,5172.413793103448
Ballabgarh,3 BHK,1460.0,2.0,43.79,3,2999.3150684931506
Ballabgarh,2 BHK,1130.0,2.0,45.2,2,4000.0
Ballabgarh,2 BHK,1090.0,2.0,38.15,2,3500.0
Ballabgarh,2 BHK,1283.0,2.0,68.0,2,5300.077942322681
Ballabgarh,4 BHK,2130.0,4.0,120.0,4,5633.802816901409
Ballabgarh,3 BHK,1460.0,2.0,51.1,3,3500.0
Ballabgarh,2 BHK,1120.0,2.0,39.2,2,3500.0000000000005
Ballabgarh,2 BHK,1017.0,2.0,66.0,2,6489.675516224189
Ballabgarh,3 BHK,1290.0,2.0,51.1,3,3961.2403100775196
Ballabgarh,1 BHK,938.0,1.0,50.0,1,5330.490405117271
Ballabgarh,3 BHK,1290.0,2.0,38.69,3,2999.2248062015506
Ballabgarh,1 BHK,825.0,1.0,35.475,1,4300.0
Ballabgarh,3 BHK,1938.0,3.0,113.0,3,5830.7533539731685
Ballabgarh,2 BHK,1090.0,2.0,38.15,2,3500.0
Ballabgarh,3 BHK,1489.0,2.0,70.0,3,4701.141705842848
Ballabgarh,3 BHK,1477.0,2.0,69.5,3,4705.484089370345
Ballabgarh,3 BHK,1305.0,2.0,45.68,3,3500.383141762452
Ballabgarh,3 BHK,1495.0,2.0,52.33,3,3500.334448160535
Ballabgarh,2 BHK,1041.0,2.0,36.44,2,3500.480307396734
Ballabgarh,2 BHK,1080.0,2.0,37.8,2,3499.9999999999995
Ballabgarh,3 BHK,1375.0,2.0,48.06,3,3495.2727272727275
Ballabgarh,3 Bedroom,1950.0,3.0,130.0,3,6666.666666666667
Ballabgarh,3 Bedroom,1884.0,3.0,95.0,3,5042.462845010616
Ballabgarh,2 BHK,700.0,2.0,36.0,2,5142.857142857143
Ballabgarh,2 BHK,1330.74,2.0,91.79,2,6897.665960292769
Ballabgarh,2 BHK,1005.0,2.0,36.68,2,3649.7512437810947
Ballabgarh,3 BHK,1665.0,3.0,88.0,3,5285.285285285286
Ballabgarh,2 BHK,950.0,2.0,57.0,2,6000.0
Ballabgarh,4 Bedroom,2250.0,4.0,110.0,4,4888.888888888889
Ballabgarh,2 BHK,1017.0,2.0,51.25,2,5039.331366764995
Ballabgarh,1 BHK,525.0,1.0,26.0,1,4952.380952380952
Ballabgarh,3 BHK,1550.0,3.0,67.0,3,4322.580645161291
Ballabgarh,2 BHK,950.0,2.0,40.0,2,4210.526315789473
Ballabgarh,3 BHK,1550.0,3.0,64.5,3,4161.290322580645
Ballabgarh,2 BHK,1135.0,2.0,39.73,2,3500.440528634361
Ballabgarh,1 BHK,525.0,1.0,27.25,1,5190.476190476191
Ballabgarh,3 BHK,1100.0,2.0,58.0,3,5272.727272727273
Ballabgarh,1 BHK,525.0,1.0,30.0,1,5714.285714285715
Ballabgarh,2 BHK,1180.0,2.0,57.0,2,4830.5084745762715
Ballabgarh,2 BHK,1339.0,2.0,75.0,2,5601.194921583271
Ballabgarh,3 BHK,1100.0,3.0,58.0,3,5272.727272727273
Ballabgarh,1 BHK,525.0,1.0,26.0,1,4952.380952380952
Ballabgarh,3 BHK,1100.0,3.0,53.0,3,4818.181818181818
Ballabgarh,3 BHK,1843.0,3.0,95.84,3,5200.217037438958
Ballabgarh,2 BHK,1290.0,2.0,74.0,2,5736.434108527132
Ballabgarh,2 BHK,1500.0,2.0,69.0,2,4600.0
Ballabgarh,3 BHK,1665.0,3.0,86.58,3,5200.0
Ballabgarh,3 BHK,1200.0,2.0,42.0,3,3500.0
Ballabgarh,4 BHK,2689.0,6.0,220.0,4,8181.480104127929
Ballabgarh,3 BHK,1558.67,2.0,65.0,3,4170.222048284755
Ballabgarh,3 BHK,1542.0,2.0,85.0,3,5512.321660181582
Ballabgarh,3 BHK,1300.0,2.0,69.0,3,5307.692307692308
Ballabgarh,2 BHK,900.0,2.0,46.0,2,5111.111111111111
Ballabgarh,2 BHK,900.0,1.0,45.0,2,5000.0
Ballabgarh,3 BHK,1843.0,3.0,92.15,3,5000.0
Ballabgarh,2 BHK,900.0,2.0,46.0,2,5111.111111111111
Ballabgarh,2 BHK,900.0,2.0,46.0,2,5111.111111111111
Ballabgarh,2 BHK,1495.0,2.0,90.0,2,6020.066889632107
Ballabgarh,3 BHK,1699.0,3.0,81.94,3,4822.836962919364
Ballabgarh,3 BHK,1570.0,3.0,64.5,3,4108.28025477707
Ballabgarh,3 BHK,1560.0,3.0,92.0,3,5897.4358974358975
Ballabgarh,2 BHK,1135.0,2.0,58.0,2,5110.132158590309
Ballabgarh,4 Bedroom,3500.0,6.0,225.0,4,6428.571428571428
Ballabgarh,2 BHK,1331.0,2.0,107.0,2,8039.068369646882
Ballabgarh,2 BHK,1296.0,2.0,89.0,2,6867.283950617284
Ballabgarh,3 BHK,1420.0,2.0,75.0,3,5281.69014084507
Ballabgarh,2 BHK,900.0,2.0,41.0,2,4555.555555555556
Ballabgarh,2 BHK,1297.0,2.0,105.0,2,8095.605242868157
Ballabgarh,3 BHK,1673.0,3.0,115.0,3,6873.879258816497
Ballabgarh,1 BHK,825.0,1.0,36.29,1,4398.787878787879
Ballabgarh,2 BHK,1080.0,2.0,37.8,2,3499.9999999999995
Ballabgarh,2 BHK,983.0,2.0,50.6,2,5147.5076297049845
Ballabgarh,3 BHK,1592.0,3.0,125.0,3,7851.75879396985
Ballabgarh,2 Bedroom,2200.0,2.0,62.0,2,2818.181818181818
Ballabgarh,3 BHK,1480.0,2.0,64.23,3,4339.864864864865
Ballabgarh,2 BHK,700.0,2.0,35.0,2,5000.0
Ballabgarh,3 BHK,1660.0,3.0,75.0,3,4518.0722891566265
Ballabgarh,2 BHK,1077.0,2.0,37.7,2,3500.4642525533895
Ballabgarh,2 BHK,1050.0,2.0,35.0,2,3333.3333333333335
Ballabgarh,3 BHK,1450.0,3.0,60.91,3,4200.689655172414
Ballabgarh,2 BHK,1050.0,2.0,36.75,2,3500.0
Ballabgarh,3 BHK,1843.0,3.0,95.84,3,5200.217037438958
Ballabgarh,3 Bedroom,1500.0,3.0,97.0,3,6466.666666666667
Ballabgarh,2 BHK,1230.0,2.0,85.0,2,6910.569105691057
Ballabgarh,3 BHK,1450.0,3.0,56.0,3,3862.0689655172414
Ballabgarh,2 BHK,700.0,1.0,35.0,2,5000.0
Ballabgarh,2 BHK,1366.0,3.0,76.85,2,5625.915080527086
Ballabgarh,3 BHK,1419.59,2.0,59.0,3,4156.129586711656
Ballabgarh,1 BHK,525.0,1.0,25.0,1,4761.9047619047615
Ballabgarh,3 BHK,1100.0,3.0,53.0,3,4818.181818181818
Ballabgarh,3 BHK,2265.0,3.0,136.0,3,6004.415011037528
Ballabgarh,2 BHK,1252.0,2.0,56.32,2,4498.402555910543
Ballabgarh,3 BHK,1100.0,3.0,53.0,3,4818.181818181818
Ballabgarh,2 BHK,1296.0,2.0,89.06,2,6871.913580246914
Ballabgarh,2 BHK,1339.0,2.0,62.0,2,4630.321135175504
Ballabgarh,2 BHK,1470.0,2.0,61.74,2,4200.0
Ballabgarh,3 Bedroom,2200.0,3.0,130.0,3,5909.090909090909
Ballabgarh,1 BHK,525.0,1.0,30.0,1,5714.285714285715
Ballabgarh,2 BHK,1090.0,2.0,54.54,2,5003.6697247706425
Ballabgarh,2 BHK,1051.0,2.0,56.74,2,5398.667935299714
Ballabgarh,1 BHK,525.0,1.0,30.0,1,5714.285714285715
Ballabgarh,2 BHK,1070.0,2.0,37.45,2,3500.0000000000005
Ballabgarh,2 BHK,1339.0,2.0,58.0,2,4331.59073935773
Ballabgarh,3 BHK,1591.0,3.0,115.0,3,7228.158390949088
Ballabgarh,2 BHK,1299.0,2.0,85.0,2,6543.4949961508855
Ballabgarh,2 BHK,950.0,2.0,45.0,2,4736.8421052631575
Ballabgarh,3 BHK,1570.0,3.0,64.5,3,4108.28025477707
Ballabgarh,3 BHK,1452.0,3.0,60.98,3,4199.724517906336
Ballabgarh,5 Bedroom,1080.0,6.0,65.0,5,6018.518518518518
Ballabgarh,3 BHK,1300.0,3.0,69.0,3,5307.692307692308
Ballabgarh,2 BHK,700.0,2.0,40.0,2,5714.285714285715
Ballabgarh,3 BHK,1450.0,3.0,54.3,3,3744.8275862068967
Ballabgarh,1 BHK,458.0,1.0,19.695,1,4300.218340611354
Ballabgarh,3 BHK,1700.0,3.0,88.0,3,5176.470588235294
Ballabgarh,2 BHK,1080.0,2.0,37.8,2,3499.9999999999995
Ballabgarh,3 BHK,1591.0,3.0,120.0,3,7542.42614707731
Ballabgarh,3 BHK,1482.0,3.0,60.98,3,4114.7098515519565
Ballabgarh,2 BHK,1207.0,2.0,79.9,2,6619.718309859156
Ballabgarh,3 BHK,1570.0,3.0,64.5,3,4108.28025477707
Ballabgarh,4 Bedroom,2775.0,3.0,165.0,4,5945.945945945946
Ballabgarh,3 Bedroom,1900.0,3.0,99.0,3,5210.526315789473
Ballabgarh,2 BHK,1290.0,2.0,80.0,2,6201.550387596899
Ballabgarh,2 BHK,900.0,2.0,41.0,2,4555.555555555556
Ballabgarh,3 BHK,1100.0,3.0,52.97,3,4815.454545454545
Ballabgarh,2 BHK,700.0,2.0,34.98,2,4997.142857142857
Ballabgarh,2 BHK,1110.0,2.0,43.0,2,3873.873873873874
Ballabgarh,2 BHK,1225.0,2.0,60.0,2,4897.959183673469
Ballabgarh,3 BHK,1868.0,3.0,113.0,3,6049.250535331906
Ballabgarh,2 BHK,1339.0,2.0,62.0,2,4630.321135175504
Ballabgarh,2 BHK,1366.0,2.0,83.0,2,6076.134699853587
Ballabgarh,2 BHK,700.0,2.0,40.0,2,5714.285714285715
Ballabgarh,3 BHK,1800.0,3.0,90.0,3,5000.0
Ballabgarh,4 BHK,2689.0,6.0,245.0,4,9111.193752324285
Ballabgarh,2 BHK,1339.0,2.0,71.5,2,5339.805825242718
Ballabgarh,2 BHK,1339.0,2.0,58.0,2,4331.59073935773
Ballabgarh,1 BHK,670.0,1.0,35.0,1,5223.880597014925
Ballabgarh,2 BHK,1340.0,2.0,60.0,2,4477.611940298508
Ballabgarh,2 BHK,1300.0,2.0,89.76,2,6904.615384615385
Ballabgarh,3 BHK,1706.0,3.0,135.0,3,7913.24736225088
Ballabgarh,3 BHK,1260.0,3.0,63.58,3,5046.0317460317465
Ballabgarh,2 BHK,1155.0,2.0,55.5,2,4805.194805194805
Ballabgarh,3 Bedroom,2100.0,3.0,140.0,3,6666.666666666667
Ballabgarh,3 BHK,1610.0,2.0,55.0,3,3416.1490683229813
Ballabgarh,2 BHK,900.0,2.0,41.0,2,4555.555555555556
Ballabgarh,2 BHK,700.0,2.0,34.99,2,4998.571428571428
Ballabgarh,2 BHK,1309.0,2.0,64.39,2,4919.022154316272
Ballabgarh,1 BHK,525.0,1.0,30.0,1,5714.285714285715
Ballabgarh,3 BHK,1843.0,3.0,82.0,3,4449.267498643516
Ballabgarh,3 BHK,1550.0,3.0,65.11,3,4200.645161290323
Ballabgarh,3 BHK,1498.0,3.0,95.0,3,6341.789052069425
Ballabgarh,3 BHK,1665.0,3.0,86.91,3,5219.81981981982
Ballabgarh,3 BHK,1495.0,2.0,52.33,3,3500.334448160535
Ballabgarh,3 BHK,1665.0,3.0,86.58,3,5200.0
Ballabgarh,1 BHK,712.0,1.0,38.44,1,5398.876404494382
Ballabgarh,2 BHK,1330.0,2.0,107.0,2,8045.112781954887
Ballabgarh,3 BHK,1450.0,3.0,62.4,3,4303.448275862069
Ballabgarh,3 BHK,1843.0,3.0,85.0,3,4612.045577862181
Ballabgarh,2 BHK,1628.0,2.0,68.0,2,4176.904176904177
Ballabgarh,3 BHK,1507.0,2.0,95.0,3,6303.9150630391505
Ballabgarh,3 BHK,1550.0,3.0,63.5,3,4096.774193548387
Ballabgarh,3 BHK,1737.0,3.0,85.0,3,4893.494530800231
Ballabgarh,2 BHK,700.0,2.0,35.07,2,5010.0
Ballabgarh,2 BHK,1339.0,2.0,85.0,2,6348.020911127707
Ballabgarh,3 BHK,1900.0,3.0,125.0,3,6578.9473684210525
Ballabgarh,1 BHK,525.0,1.0,27.0,1,5142.857142857143
Ballabgarh,3 BHK,1593.0,3.0,118.0,3,7407.407407407408
Ballabgarh,1 BHK,525.0,1.0,27.5,1,5238.0952380952385
Ballabgarh,3 BHK,1591.0,3.0,122.0,3,7668.133249528599
Ballabgarh,3 BHK,1691.2,3.0,115.0,3,6799.905392620624
Ballabgarh,2 BHK,1155.0,2.0,50.125,2,4339.82683982684
Ballabgarh,3 BHK,1223.0,2.0,42.81,3,3500.408830744072
Ballabgarh,2 BHK,1296.0,2.0,89.0,2,6867.283950617284
Ballabgarh,1 BHK,525.0,1.0,26.25,1,5000.0
Ballabgarh,1 BHK,381.0,1.0,28.0,1,7349.081364829396
Ballabgarh,3 BHK,1603.0,3.0,113.0,3,7049.282595134124
Ballabgarh,3 BHK,1452.0,3.0,60.98,3,4199.724517906336
Ballabgarh,1 BHK,525.0,1.0,26.0,1,4952.380952380952
Ballabgarh,3 BHK,1050.0,2.0,59.0,3,5619.047619047619
Ballabgarh,3 BHK,1703.0,3.0,130.0,3,7633.587786259542
Ballabgarh,3 BHK,1600.0,3.0,90.0,3,5625.0
Ballabgarh,2 BHK,1283.0,2.0,63.22,2,4927.5136399064695
Ballabgarh,2 BHK,1328.0,2.0,91.06,2,6856.9277108433735
Ballabgarh,3 BHK,1100.0,3.0,53.0,3,4818.181818181818
Ballabgarh,2 BHK,1204.0,2.0,82.0,2,6810.631229235881
Ballabgarh,3 BHK,1843.0,3.0,88.0,3,4774.823657080847
Ballabgarh,3 BHK,1150.0,2.0,40.25,3,3500.0
Ballabgarh,3 BHK,1703.0,3.0,130.0,3,7633.587786259542
Ballabgarh,3 BHK,1100.0,3.0,56.57,3,5142.727272727273
Ballabgarh,3 BHK,2254.0,3.0,170.0,3,7542.147293700089
Ballabgarh,2 BHK,700.0,2.0,35.0,2,5000.0
Ballabgarh,3 BHK,1550.0,3.0,65.1,3,4199.999999999999
Ballabgarh,3 BHK,1700.0,3.0,120.0,3,7058.823529411765
Ballabgarh,3 BHK,1592.0,3.0,125.0,3,7851.75879396985
Ballabgarh,3 BHK,1843.0,3.0,96.2,3,5219.750406945198
Ballabgarh,3 BHK,1550.0,3.0,64.7,3,4174.193548387097
Ballabgarh,3 BHK,1500.0,3.0,72.99,3,4865.999999999999
Ballabgarh,3 BHK,1450.0,2.0,62.93,3,4340.0
Ballabgarh,3 BHK,1425.0,2.0,49.88,3,3500.3508771929824
Ballabgarh,3 Bedroom,2000.0,2.0,180.0,3,9000.0
Ballabgarh,2 BHK,1240.0,2.0,65.0,2,5241.935483870968
Ballabgarh,3 BHK,1450.0,3.0,55.0,3,3793.103448275862
Ballabgarh,3 BHK,1420.0,3.0,68.0,3,4788.732394366197
Ballabgarh,1 BHK,381.0,1.0,28.0,1,7349.081364829396
Ballabgarh,3 BHK,1498.0,3.0,74.9,3,5000.000000000001
Ballabgarh,3 BHK,1300.0,2.0,55.0,3,4230.7692307692305
Ballabgarh,2 BHK,700.0,2.0,41.0,2,5857.142857142857
Ballabgarh,2 BHK,700.0,2.0,35.0,2,5000.0
Ballabgarh,3 BHK,1570.0,3.0,65.93,3,4199.363057324841
Ballabgarh,3 BHK,1450.0,3.0,65.0,3,4482.758620689655
Ballabgarh,2 BHK,700.0,1.0,41.0,2,5857.142857142857
Ballabgarh,3 BHK,1452.0,3.0,54.2,3,3732.7823691460053
Ballabgarh,3 BHK,1703.0,3.0,126.0,3,7398.7081620669405
Ballabgarh,2 BHK,1135.0,2.0,56.74,2,4999.1189427312775
Ballabgarh,2 BHK,1328.0,2.0,107.0,2,8057.22891566265
Ballabgarh,3 BHK,1100.0,3.0,58.0,3,5272.727272727273
Ballabgarh,2 BHK,1140.0,2.0,65.0,2,5701.754385964912
Ballabgarh,3 BHK,1452.0,3.0,60.0,3,4132.231404958678
Ballabgarh,4 Bedroom,3170.0,4.0,250.0,4,7886.435331230284
Ballabgarh,2 BHK,700.0,2.0,40.0,2,5714.285714285715
Ballabgarh,3 BHK,1100.0,2.0,52.97,3,4815.454545454545
Ballabgarh,3 BHK,1450.0,2.0,70.18,3,4840.000000000001
Ballabgarh,2 BHK,1299.0,2.0,105.0,2,8083.140877598153
Ballabgarh,1 BHK,525.0,1.0,26.01,1,4954.285714285715
Ballabgarh,3 BHK,1843.0,3.0,85.0,3,4612.045577862181
Ballabgarh,3 BHK,1452.0,3.0,55.6,3,3829.2011019283746
Ballabgarh,3 BHK,1938.0,3.0,92.69,3,4782.765737874097
Ballabgarh,2 BHK,1322.0,2.0,70.0,2,5295.00756429652
Ballabgarh,2 BHK,1698.0,2.0,105.0,2,6183.745583038869
Ballabgarh,3 BHK,1200.0,2.0,42.0,3,3500.0
Ballabgarh,3 BHK,1300.0,3.0,69.0,3,5307.692307692308
Ballabgarh,1 BHK,458.0,1.0,33.66,1,7349.344978165938
Ballabgarh,3 BHK,1300.0,3.0,69.0,3,5307.692307692308
Ballabgarh,2 BHK,700.0,2.0,34.0,2,4857.142857142857
Ballabgarh,2 BHK,1167.0,2.0,63.0,2,5398.457583547558
Ballabgarh,3 BHK,1419.59,2.0,65.0,3,4578.786832817927
Ballabgarh,3 BHK,1665.0,3.0,78.0,3,4684.684684684685
Ballabgarh,2 BHK,1339.0,2.0,63.0,2,4705.003734129948
Ballabgarh,3 BHK,1300.0,3.0,69.0,3,5307.692307692308
Ballabgarh,3 BHK,1450.0,3.0,60.9,3,4200.0
Ballabgarh,2 BHK,1296.0,2.0,105.0,2,8101.851851851852
Ballabgarh,2 BHK,900.0,2.0,41.0,2,4555.555555555556
Ballabgarh,3 BHK,1300.0,3.0,64.0,3,4923.076923076923
Ballabgarh,3 BHK,1452.0,3.0,56.5,3,3891.184573002755
Ballabgarh,2 BHK,1120.0,2.0,51.0,2,4553.571428571428
Ballabgarh,2 BHK,1430.0,2.0,78.0,2,5454.545454545455
Ballabgarh,2 BHK,700.0,2.0,36.0,2,5142.857142857143
Ballabgarh,3 BHK,2546.0,3.0,170.0,3,6677.140612725844
Ballabgarh,3 BHK,1401.0,3.0,69.0,3,4925.0535331905785
Ballabgarh,2 BHK,1220.0,2.0,60.0,2,4918.0327868852455
Ballabgarh,3 BHK,1100.0,3.0,53.0,3,4818.181818181818
Ballabgarh,3 BHK,1100.0,3.0,58.0,3,5272.727272727273
Ballabgarh,3 BHK,1452.0,3.0,60.98,3,4199.724517906336
Ballabgarh,3 BHK,1700.0,3.0,75.0,3,4411.764705882353
Ballabgarh,2 BHK,1329.0,2.0,107.0,2,8051.166290443943
Ballabgarh,2 BHK,1041.0,2.0,36.44,2,3500.480307396734
Ballabgarh,2 BHK,900.0,2.0,41.0,2,4555.555555555556
Ballabgarh,3 BHK,1100.0,3.0,53.0,3,4818.181818181818
Ballabgarh,4 Bedroom,800.0,5.0,115.0,4,14375.0
Ballabgarh,3 BHK,1320.0,2.0,39.6,3,3000.0
Ballabgarh,3 BHK,1300.0,2.0,69.0,3,5307.692307692308
Ballabgarh,3 BHK,2000.0,3.0,105.0,3,5250.0
Ballabgarh,2 Bedroom,1200.0,2.0,62.0,2,5166.666666666667
Ballabgarh,2 BHK,900.0,2.0,41.0,2,4555.555555555556
Ballabgarh,3 BHK,1843.0,3.0,95.0,3,5154.639175257732
Ballabgarh,3 BHK,1100.0,2.0,53.0,3,4818.181818181818
Ballabgarh,3 BHK,1843.0,3.0,90.0,3,4883.342376559956
Ballabgarh,2 BHK,900.0,2.0,46.29,2,5143.333333333333
Ballabgarh,2 BHK,1299.0,2.0,89.63,2,6899.923017705928
Ballabgarh,1 BHK,850.0,1.0,37.32,1,4390.588235294118
Ballabgarh,3 BHK,1450.0,3.0,51.0,3,3517.2413793103447
Ballabgarh,3 BHK,1570.0,3.0,68.0,3,4331.210191082802
Ballabgarh,3 BHK,1450.0,3.0,53.6,3,3696.551724137931
Ballabgarh,1 BHK,525.0,1.0,30.0,1,5714.285714285715
Ballabgarh,3 BHK,1938.0,3.0,105.0,3,5417.956656346749
Ballabgarh,3 BHK,1843.0,3.0,96.2,3,5219.750406945198
Ballabgarh,1 BHK,525.0,1.0,26.0,1,4952.380952380952
Ballabgarh,3 BHK,1610.0,3.0,78.5,3,4875.776397515528
Ballabgarh,3 BHK,1250.0,3.0,62.6,3,5008.0
Ballabgarh,3 BHK,1450.0,3.0,60.91,3,4200.689655172414
Ballabgarh,2 BHK,700.0,2.0,36.0,2,5142.857142857143
Ballabgarh,2 BHK,1332.0,2.0,108.0,2,8108.108108108108
Ballabgarh,3 BHK,1622.0,3.0,95.0,3,5856.966707768187
Ballabgarh,2 BHK,900.0,2.0,42.0,2,4666.666666666667
Ballabgarh,3 BHK,1596.0,3.0,118.0,3,7393.483709273183
Ballabgarh,3 BHK,1665.0,3.0,74.9,3,4498.498498498499
Ballabgarh,3 BHK,1450.0,3.0,60.9,3,4200.0
Ballabgarh,2 BHK,1339.0,2.0,67.0,2,5003.734129947722
Ballabgarh,2 BHK,957.0,2.0,58.0,2,6060.606060606061
Ballabgarh,2 BHK,957.0,2.0,56.0,2,5851.619644723093
Ballabgarh,3 BHK,1550.0,3.0,65.0,3,4193.548387096775
Ballabgarh,4 Bedroom,3000.0,4.0,200.0,4,6666.666666666667
Ballabgarh,2 BHK,1235.0,2.0,43.63,2,3532.7935222672063
Ballabgarh,3 BHK,1536.0,3.0,89.0,3,5794.270833333333
Ballabgarh,2 BHK,1262.0,2.0,55.0,2,4358.161648177496
Ballabgarh,4 Bedroom,2400.0,4.0,130.0,4,5416.666666666667
